genename.genes	logFC	logCPM	LR	PValue	qvalue
Metap1	0.54707029919215	6.33815372764035	25.2850092287607	4.94537360969932e-07	1.61017889213021e-05
Metap2	0.369619300998234	7.51201227264514	9.99887129779587	0.00156636199412024	0.0124269561274512
Metrn	0.515560638389827	2.82352073591355	6.8834457395757	0.00869976843273033	0.0468008843474673
Metrnl	-0.642879298856408	3.74693211259475	11.1046466367844	0.000861116948430006	0.00775598165216139
Mettl1	0.790323586335488	5.41083734154989	28.4283369035443	9.72316674843205e-08	4.04465850847167e-06
Mettl11a	0.518688467829053	5.41568512675552	17.7460859251994	2.52436323999552e-05	0.000453081434471513
Mettl9	0.322067359421805	6.12248611659439	9.68423808047732	0.00185855440661738	0.0142568240408269
Mex3a	0.777488622807938	4.94564856197663	17.6123690777615	2.70821165498967e-05	0.000480264838785169
Mex3b	-0.544286215843472	4.71196820939313	9.79934658062537	0.00174573888881597	0.0135220276591743
Mex3c	0.293545503656603	6.11983902475007	6.77774710309329	0.00923013184919967	0.049034799823818
Mfap1b	-0.31870827525749	6.23063534282562	9.86199309264206	0.00168728216229392	0.0131990816555338
Mfap2	0.773629854571401	4.26041115408045	7.36983905758334	0.00663268697834546	0.0382514764067547
Mfap3	0.341455962187105	5.53263134792161	8.83023182909131	0.00296280745560297	0.0205447184900838
Mfap4	0.848772786338026	6.58034453578119	12.7688595751725	0.000352437641831657	0.00382131071626152
Mfi2	-2.58909090596481	3.14826113988231	49.3878298087987	2.10044674933875e-12	2.99421376998686e-10
Mfn1	-0.513760228251061	6.36065207266416	24.2401034713322	8.50429320697109e-07	2.60853065291894e-05
Mfn2	0.316665548431526	6.43852539502193	8.81937275199718	0.00298049101541342	0.0206544590840647
Mfng	-0.681724645410356	4.08347457290392	9.40686672442517	0.00216174318968962	0.0160029444248728
Mfsd2a	1.44357262874589	5.06928074250218	32.7080810001978	1.07091070714177e-08	5.93888087416925e-07
Mfsd6l	-1.25091397734885	0.764534739684587	12.8988524335264	0.000328783657566928	0.00362853150222002
Mfsd7c	0.529203838701263	2.85471879392514	7.54690927499495	0.00601130930382512	0.0354587523338098
