genename.genes	logFC	logCPM	LR	PValue	qvalue
Crnkl1	0.613966464699858	5.05266322567794	28.7277652023585	8.33008354114603e-08	3.00965715333884e-07
Crocc	-1.18519769599924	4.82676831016867	42.9681427603322	5.56385275323951e-11	2.66887311316955e-10
Crot	-1.75715793482048	5.52363519152778	116.783424266885	3.20190708498022e-27	5.46462085616194e-26
Crp	1.7860660672838	-0.815623426063215	6.85930089332427	0.00881810434232048	0.018304583624057
Crtac1	6.91717728345025	3.17581258568762	118.378377882232	1.43275342928573e-27	2.52468864979842e-26
Crtap	-0.302260746326786	6.41975343998523	7.54708525409493	0.00601072225472253	0.0128204912239133
Crtc2	0.244646856397459	6.57202492935489	5.32060414486838	0.0210747035057234	0.0409380901956915
Crx	-3.30162776314456	-2.82427585423993	8.64048886668741	0.00328773197138679	0.00726693008445478
Cry1	1.12055977291176	5.42472102419889	73.5783327316672	9.67205894592588e-18	7.97801360680637e-17
Crybb3	-0.989674807298696	1.05807454118774	11.6240319165938	0.000651051174279092	0.00159047303236498
Crybg3	-1.55603057698088	6.2746752935057	53.2856628193969	2.88403787610884e-13	1.65938510449957e-12
Cryl1	-0.727053268513813	4.48491328230156	25.085058929642	5.48562545154827e-07	1.83415033516058e-06
Crym	-2.05821249725307	0.577119175875841	16.8324975377259	4.08281239264341e-05	0.000113449433946775
Cryz	-0.591963627264746	5.11418373978576	9.27036706189006	0.00232891025120041	0.00526217294921711
Cryzl1	-0.926891109774842	5.32396611055531	60.6417538811447	6.84662741911442e-15	4.50326236457458e-14
Cs	1.21635817520709	7.78097948127347	106.551789908488	5.58146322141419e-25	7.97177772111809e-24
Csad	-2.00063409839914	5.40485042309282	144.012398589305	3.53085652252663e-33	9.62244942989549e-32
Csda	1.89651374084728	7.50267698108933	206.336436256165	8.65335223959062e-47	6.61282636096276e-45
Csdc2	-3.05396949161446	4.86252653414552	141.228785016827	1.43388707997721e-32	3.69059963941357e-31
Csde1	0.572011928080664	8.55467983470573	23.3505801809107	1.35002783856883e-06	4.35037227562578e-06
Cse1l	1.50226080694326	6.84671270493959	156.037294320439	8.30840922759594e-36	2.75764782691461e-34
Csf1	1.67189221995491	6.43142918147552	60.4061574696778	7.71711919570112e-15	5.05935426515335e-14
Csf1r	-1.0313058562726	5.53766114783445	11.7795851754982	0.000598838274931692	0.00146759593982047
Csf2	-2.33970869681776	-2.15538352477159	6.50971491801453	0.0107286706798027	0.0219832468973972
Csgalnact1	-2.32633686276512	3.26544039077158	97.7130249580341	4.83630659638608e-23	5.97498811613521e-22
Csgalnact2	0.390757179867177	5.5892796583829	9.31022301085555	0.00227878742914972	0.0051520612901008
Csl	1.02712456059413	0.547498314834399	9.9313375551382	0.0016248841642072	0.00375458998790937
Csmd2	4.41272525942252	-2.43206678711014	20.4339696255336	6.17243967983506e-06	1.86751991292751e-05
Csnk1a1	1.77984372395523	8.98018012479816	122.482004253353	1.81049973028534e-28	3.44118743607568e-27
Csnk1d	0.692529440667924	7.96604467350228	46.524849749132	9.04639208623586e-12	4.62787364190736e-11
Csnk1e	-0.445696343312763	6.64049090897993	18.9421682857741	1.34741252618323e-05	3.93948984449942e-05
Csnk1g1	-0.369736980938318	5.35549245508791	9.04735614045857	0.00263074974260867	0.00589446980112157
Csnk1g2	0.344012946264823	7.22958608479564	13.1052734232817	0.000294465693887033	0.000747099612168834
Csnk1g3	0.598759219453175	5.57622917063066	30.1076367193377	4.08718546474305e-08	1.52450235432667e-07
Csnk2a1	0.772138397681318	7.5211166552383	54.5019765708438	1.55291553576934e-13	9.1190218337572e-13
Csnk2a2	0.989086626977882	5.52422436131798	58.0980101895802	2.4937842287531e-14	1.56613311717061e-13
Csnk2b	1.06397230037654	6.31729273149186	81.6953495144626	1.58766639693783e-19	1.49985239316497e-18
Cspg4	-1.01568137308707	5.65770599264238	27.0015150622093	2.03296052553802e-07	7.09049187059513e-07
Cspg5	-2.40898266383106	2.90711508320463	29.6160337278719	5.2667475250125e-08	1.94360988153382e-07
Csrnp1	2.48564363757297	4.69359802663778	161.947715266312	4.2472868580562e-37	1.55603237478507e-35
Csrnp3	2.45794629865665	5.05492918469463	69.8008375307294	6.56050202946179e-17	5.0886795999711e-16
Csrp2	-1.36269590931413	5.08596289331415	60.100633315369	9.01293373453817e-15	5.87770147767331e-14
Csrp2bp	0.64290806052609	5.64048035339305	34.3074805199776	4.70569558966997e-09	1.90437231161203e-08
Cst3	-0.954188845103246	8.02850313309939	35.4321337901646	2.64093738460804e-09	1.09712620136211e-08
Cst6	-1.55668361565857	-0.818087903705607	8.45362672082076	0.00364316227892519	0.00801272305001863
Cstad	-2.9055583539048	0.936564113006566	55.275103468531	1.0478745143055e-13	6.23565251515271e-13
Cstb	2.48812805750104	6.12330179235901	98.6388410675475	3.03017281747148e-23	3.81136782324269e-22
Cstf1	0.704711959251997	5.75116604070164	44.7607760715273	2.22638265075469e-11	1.10243369822941e-10
Cstf2	1.20652562861059	5.66837346331755	78.0330612342499	1.01330277091054e-18	8.97762032649749e-18
Cstf2t	0.886797453674548	6.14791286728446	66.0689746757211	4.35415908852325e-16	3.1643068565549e-15
Cstf3	1.23838174274806	5.46241717703145	88.7501005688312	4.47974661820789e-21	4.73932470483858e-20
Ctage5	0.535376385291021	6.32283009614259	27.2315682272869	1.80487540374963e-07	6.33472525703666e-07
Ctbp1	1.08464534793249	7.7105688031191	109.335078317786	1.37045423594986e-25	2.0467536130996e-24
Ctcf	0.348295255637839	6.853139374761	13.1307284535227	0.000290491806342121	0.000737353816851511
Ctdnep1	0.899396842568998	6.70435827393119	72.4324546402931	1.72847862837796e-17	1.3997781404905e-16
Ctdp1	1.3654560649662	5.40753124452717	141.368042530699	1.33679398610484e-32	3.44868035533635e-31
Ctdsp2	-1.5222148462856	8.97310718537181	114.586104555025	9.69631801235175e-27	1.59251639555892e-25
